Date,Open,High,Low,Close,Ticker,,
2022-12-15,8092.589844,8107.25,7997.660156,8008.77002,BSE-200,,
2022-12-16,7970.419922,8016.169922,7930.689941,7934.629883,BSE-200,,
2022-12-19,7939.410156,8004.959961,7921.790039,8000.180176,BSE-200,,
2022-12-20,7978.240234,7992.589844,7909.22998,7983.740234,BSE-200,,
2022-12-21,8013.850098,8027.890137,7876.879883,7890.430176,BSE-200,,
2022-12-22,7909.399902,7943.129883,7820.490234,7849.100098,BSE-200,,
2022-12-23,7766.529785,7808.819824,7654.339844,7667.850098,BSE-200,,
2022-12-26,7648.220215,7813.919922,7641.580078,7784.430176,BSE-200,,
2022-12-27,7826.430176,7850.049805,7774.25,7843.290039,BSE-200,,
2022-12-28,7832.399902,7869.359863,7817.850098,7851.040039,BSE-200,,
2022-12-29,7818.040039,7892.669922,7784.919922,7879.200195,BSE-200,,
2022-12-30,7908.77002,7923.120117,7840.330078,7851.990234,BSE-200,,
2023-01-02,7864.120117,7893.060059,7843.299805,7887.080078,BSE-200,,
2023-01-03,7880.649902,7913.450195,7874.47998,7905.160156,BSE-200,,
2023-01-04,7904.589844,7910.310059,7809.470215,7817.450195,BSE-200,,
2023-01-05,7841.200195,7851.109863,7761.470215,7811.490234,BSE-200,,
2023-01-06,7814,7829.52002,7729.129883,7754.120117,BSE-200,,
2023-01-09,7790.430176,7860.649902,7790.430176,7850.279785,BSE-200,,
2023-01-10,7857.330078,7857.850098,7751.660156,7782.939941,BSE-200,,
2023-01-11,7788.350098,7806.390137,7745.72998,7771.180176,BSE-200,,
2023-01-12,7775.709961,7791.120117,7718.390137,7757.350098,BSE-200,,
2023-01-13,7767.890137,7806.27002,7723.009766,7792.649902,BSE-200,,
2023-01-16,7817.700195,7830.290039,7754.22998,7770.660156,BSE-200,,
2023-01-17,7776.72998,7829.509766,7766.240234,7823.319824,BSE-200,,
2023-01-18,7831.660156,7868.5,7814.140137,7862.379883,BSE-200,,
2023-01-19,7841.47998,7856.47998,7821.370117,7838.810059,BSE-200,,
2023-01-20,7839,7851.290039,7797.890137,7802.509766,BSE-200,,
2023-01-23,7827.52002,7850.609863,7816.540039,7837.02002,BSE-200,,
2023-01-24,7855.549805,7867.149902,7819.029785,7830.589844,BSE-200,,
2023-01-25,7811.72998,7817.77002,7706.990234,7716.990234,BSE-200,,
2023-01-27,7702.600098,7704.399902,7513.629883,7561.790039,BSE-200,,
2023-01-30,7512.77002,7598.549805,7453.680176,7547.830078,BSE-200,,
2023-01-31,7572.319824,7588.200195,7512.859863,7574.740234,BSE-200,,
2023-02-01,7626.390137,7686.410156,7417.759766,7530.25,BSE-200,,
2023-02-02,7496.899902,7544.689941,7455.109863,7522.209961,BSE-200,,
2023-02-03,7551.830078,7597.149902,7480.080078,7592.720215,BSE-200,,
2023-02-06,7585.72998,7585.819824,7540.850098,7572.379883,BSE-200,,
2023-02-07,7567.410156,7591.819824,7528.379883,7554.839844,BSE-200,,
2023-02-08,7562.430176,7628.669922,7561.569824,7618.240234,BSE-200,,
2023-02-09,7622.660156,7632.910156,7582.060059,7621.220215,BSE-200,,
2023-02-10,7602.169922,7615.600098,7586.779785,7606.790039,BSE-200,,
2023-02-13,7599.310059,7610.509766,7539.120117,7552.490234,BSE-200,,
2023-02-14,7559.200195,7605.720215,7547.870117,7596.180176,BSE-200,,
2023-02-15,7587.540039,7639.879883,7570.779785,7631.22998,BSE-200,,
2023-02-16,7660.069824,7682.450195,7638.27002,7650.359863,BSE-200,,
2023-02-17,7615.149902,7645.299805,7588.379883,7607.5,BSE-200,,
2023-02-20,7612.069824,7627.120117,7562.109863,7571.839844,BSE-200,,
2023-02-21,7581.370117,7602.919922,7551.970215,7561.790039,BSE-200,,
2023-02-22,7526.879883,7534.430176,7438,7448.689941,BSE-200,,
2023-02-23,7448.410156,7468.27002,7398.25,7430.700195,BSE-200,,
2023-02-24,7454.259766,7464.370117,7392.529785,7409.439941,BSE-200,,
2023-02-27,7391.149902,7393.77002,7328.149902,7371.609863,BSE-200,,
2023-02-28,7373.240234,7389.069824,7330.919922,7350.709961,BSE-200,,
2023-03-01,7366.240234,7427.450195,7365.759766,7421.350098,BSE-200,,
2023-03-02,7410.459961,7422.029785,7374.370117,7379.890137,BSE-200,,
2023-03-03,7421.720215,7502.089844,7421.589844,7482.310059,BSE-200,,
2023-03-06,7507.740234,7567.359863,7507.379883,7534.72998,BSE-200,,
2023-03-08,7502.399902,7563.049805,7490.419922,7557.5,BSE-200,,
2023-03-09,7573.700195,7573.700195,7489.259766,7496.850098,BSE-200,,
2023-03-10,7435.450195,7436.160156,7387.890137,7430.839844,BSE-200,,
2023-03-13,7416.220215,7474.490234,7305.640137,7321.129883,BSE-200,,
2023-03-14,7311.660156,7344.959961,7248.200195,7274.75,BSE-200,,
2023-03-15,7316.279785,7340.540039,7238.319824,7248.859863,BSE-200,,
2023-03-16,7240.129883,7290.040039,7190.540039,7262.560059,BSE-200,,
2023-03-17,7312.290039,7329.970215,7258.140137,7306.129883,BSE-200,,
2023-03-20,7272.77002,7280.200195,7191.089844,7253.75,BSE-200,,
2023-03-21,7287.330078,7311.490234,7264.299805,7303.77002,BSE-200,,
2023-03-22,7326.790039,7348.089844,7313.109863,7326.790039,BSE-200,,
2023-03-23,7308.540039,7344.220215,7289.169922,7296.27002,BSE-200,,
2023-03-24,7295.25,7312.180176,7225.970215,7238.290039,BSE-200,,
2023-03-27,7240.209961,7283.899902,7223.060059,7239.009766,BSE-200,,
2023-03-28,7246.839844,7260.290039,7198.930176,7216.379883,BSE-200,,
2023-03-29,7204.52002,7295.680176,7204.299805,7279.410156,BSE-200,,
2023-03-31,7309.720215,7398.240234,7309.720215,7388.689941,BSE-200,,
2023-04-03,7409.649902,7415.890137,7373.990234,7406.089844,BSE-200,,
2023-04-05,7401.790039,7467.109863,7401.790039,7461.189941,BSE-200,,
2023-04-06,7453.290039,7496.959961,7441.009766,7483.220215,BSE-200,,
2023-04-10,7489,7523.200195,7488.870117,7499.450195,BSE-200,,
2023-04-11,7520.549805,7552.310059,7510.149902,7539.359863,BSE-200,,
2023-04-12,7543.27002,7581.850098,7539.939941,7577.419922,BSE-200,,
2023-04-13,7575.649902,7588.319824,7546.649902,7583.02002,BSE-200,,
2023-04-17,7573.850098,7576.580078,7495.720215,7551.819824,BSE-200,,
2023-04-18,7559.560059,7574.819824,7523.700195,7546.180176,BSE-200,,
2023-04-19,7546.509766,7548.220215,7512.040039,7523.640137,BSE-200,,
2023-04-20,7523.419922,7548.830078,7512.5,7526.350098,BSE-200,,
2023-04-21,7517.410156,7541.109863,7492.569824,7519.580078,BSE-200,,
2023-04-24,7537.700195,7569,7518.52002,7564.27002,BSE-200,,
2023-04-25,7576.080078,7591.660156,7558.109863,7577.049805,BSE-200,,
2023-04-26,7568.640137,7602.359863,7557.259766,7596.399902,BSE-200,,
2023-04-27,7596.839844,7643.560059,7593.629883,7638.450195,BSE-200,,
2023-04-28,7646.870117,7719.859863,7636.180176,7709.450195,BSE-200,,
2023-05-02,7729.720215,7765.589844,7728.180176,7751.319824,BSE-200,,
2023-05-03,7735.390137,7749.089844,7716.77002,7734.669922,BSE-200,,
2023-05-04,7742.049805,7805.140137,7728.410156,7799.799805,BSE-200,,
2023-05-05,7750.859863,7793.950195,7726.77002,7732.939941,BSE-200,,
2023-05-08,7741.5,7818.919922,7741.490234,7812.330078,BSE-200,,
2023-05-09,7822.25,7849.790039,7796.609863,7810.399902,BSE-200,,
2023-05-10,7820.720215,7837.459961,7787.600098,7834.310059,BSE-200,,
2023-05-11,7856.47998,7858.209961,7827.810059,7838.549805,BSE-200,,
2023-05-12,7834.75,7852.040039,7795.850098,7838.200195,BSE-200,,
2023-05-15,7845.129883,7897.200195,7829.779785,7872.740234,BSE-200,,
2023-05-16,7888.819824,7892.75,7829.450195,7838.819824,BSE-200,,
2023-05-17,7839.009766,7844.75,7770.290039,7799.209961,BSE-200,,
2023-05-18,7837.310059,7843.27002,7759.069824,7765.430176,BSE-200,,
2023-05-19,7774.310059,7799.120117,7728.399902,7793.009766,BSE-200,,
2023-05-22,7780.959961,7850.459961,7780.819824,7842.97998,BSE-200,,
2023-05-23,7863.560059,7890.680176,7856.109863,7863.200195,BSE-200,,
2023-05-24,7851.490234,7887.109863,7838.859863,7847.419922,BSE-200,,
2023-05-25,7837.529785,7876.27002,7824.709961,7869.640137,BSE-200,,
2023-05-26,7877.140137,7949.109863,7875.549805,7945.259766,BSE-200,,
2023-05-29,7977.240234,8002.470215,7977.240234,7985.379883,BSE-200,,
2023-05-30,7982.830078,8006.589844,7973.859863,7993.549805,BSE-200,,
2023-05-31,7979.109863,7982.370117,7941.97998,7970.649902,BSE-200,,
2023-06-01,7980.75,7995.029785,7950.799805,7958.27002,BSE-200,,
2023-06-02,7979.740234,7997.339844,7963.02002,7982.180176,BSE-200,,
2023-06-05,8004.72998,8025.140137,8003.129883,8005.930176,BSE-200,,
2023-06-06,8004.200195,8021.279785,7981.379883,8013.5,BSE-200,,
2023-06-07,8028.589844,8078.689941,8028.589844,8072.879883,BSE-200,,
2023-06-08,8078.540039,8094.009766,8024.089844,8029.819824,BSE-200,,
2023-06-09,8031.700195,8048.97998,8000.839844,8004.970215,BSE-200,,
2023-06-12,8010.27002,8036.359863,8002.890137,8026.890137,BSE-200,,
2023-06-13,8034.169922,8091.879883,8034.169922,8088.540039,BSE-200,,
2023-06-14,8089.27002,8108.390137,8078.700195,8103.549805,BSE-200,,
2023-06-15,8098.490234,8129.140137,8077.049805,8085.350098,BSE-200,,
2023-06-16,8092.569824,8161.950195,8092.450195,8147.060059,BSE-200,,
2023-06-19,8158.75,8176.580078,8110.370117,8121.470215,BSE-200,,
2023-06-20,8123.169922,8159.5,8090.810059,8147.839844,BSE-200,,
2023-06-21,8166.660156,8185.470215,8148.830078,8169.950195,BSE-200,,
2023-06-22,8176.089844,8177.040039,8111.77002,8117.140137,BSE-200,,
00-01-00,21006.28906,21009.94922,20758.44922,20785.24023,BSE-500,,
2022-06-23,20846.96094,21080.30078,20746.19922,20998.55078,BSE-500,,
2022-06-24,21150.34961,21247.14063,21106.67969,21223.98047,BSE-500,,
2022-06-27,21496.83984,21514.68945,21401.5293,21415.9707,BSE-500,,
2022-06-28,21334.91016,21482.33984,21243.25,21453.25977,BSE-500,,
2022-06-29,21265.44922,21447.88086,21238.91016,21380.99023,BSE-500,,
2022-06-30,21359.0293,21500.25,21281.66992,21324.53906,BSE-500,,
2022-07-01,21284.32031,21385.40039,21018.58008,21340.25,BSE-500,,
2022-07-04,21348.25977,21484.36914,21252.05078,21464.11914,BSE-500,,
2022-07-05,21570.68945,21714.7207,21414.31055,21445.91992,BSE-500,,
2022-07-06,21473.49023,21746.80078,21422.31055,21719.58984,BSE-500,,
2022-07-07,21869.93945,21947.67969,21807.00977,21929.41992,BSE-500,,
2022-07-08,22077.13086,22090.59961,21940.10938,22028.14063,BSE-500,,
2022-07-11,21973.41992,22159.0293,21925.06055,22123.35938,BSE-500,,
2022-07-12,22066.90039,22099.66016,21928.43945,21955.57031,BSE-500,,
2022-07-13,22074.5,22088.4707,21851.08984,21869.74023,BSE-500,,
2022-07-14,21939.81055,21979.26953,21695.13086,21830.49023,BSE-500,,
2022-07-15,21922.08008,21990.2793,21822.58984,21971.44922,BSE-500,,
2022-07-18,22103.14063,22289.48047,22100.14063,22277.58984,BSE-500,,
2022-07-19,22201.21094,22407.5293,22187.75,22383.94922,BSE-500,,
2022-07-20,22632.06055,22667.57031,22522.82031,22558.19922,BSE-500,,
2022-07-21,22574.96094,22755.31055,22527.39063,22734.07031,BSE-500,,
2022-07-22,22804.06055,22864.55078,22719.84961,22828.4707,BSE-500,,
2022-07-25,22795.73047,22828.10938,22665.10938,22739.16992,BSE-500,,
2022-07-26,22761.15039,22761.15039,22490.63086,22514.58984,BSE-500,,
2022-07-27,22515.91992,22730.2793,22459.03906,22718.33008,BSE-500,,
2022-07-28,22865.03906,23066.41016,22831.99023,23047.5,BSE-500,,
2022-07-29,23208.96094,23376.5,23185.7207,23359.64063,BSE-500,,
2022-08-01,23472.33008,23667.46094,23362.49023,23649.80078,BSE-500,,
2022-08-02,23636.11914,23739.21094,23523.59961,23685.50977,BSE-500,,
2022-08-03,23707.53906,23746.44922,23499.5293,23696.30078,BSE-500,,
2022-08-04,23790.07031,23856.48047,23403.31055,23721.33008,BSE-500,,
2022-08-05,23773.08984,23853.58984,23699.41992,23731.66992,BSE-500,,
2022-08-08,23755.05078,23918.06055,23688.13086,23888.76953,BSE-500,,
2022-08-10,23947.61914,23954.60938,23783.85938,23885.71094,BSE-500,,
2022-08-11,24069.66016,24117.11914,24027.21094,24063.88086,BSE-500,,
2022-08-12,24060.58008,24171.13086,24013.66016,24136.40039,BSE-500,,
2022-08-16,24224.85938,24367.16992,24224.42969,24357.78906,BSE-500,,
2022-08-17,24410.88086,24547.90039,24402.88086,24520.67969,BSE-500,,
2022-08-18,24483.42969,24578.03906,24437.61914,24560.74023,BSE-500,,
2022-08-19,24593.7793,24629.68945,24253.96094,24299.19922,BSE-500,,
2022-08-22,24200.41992,24204.30078,23895.33984,23925.66992,BSE-500,,
2022-08-23,23713.23047,24126.92969,23705.44922,24065.78906,BSE-500,,
2022-08-24,24022.35938,24160.26953,23976.5,24135.99023,BSE-500,,
2022-08-25,24215.48047,24319.01953,24036.5,24074.38086,BSE-500,,
2022-08-26,24185.30078,24299.85938,24097.71094,24141.16992,BSE-500,,
2022-08-29,23474.93945,23941.06055,23474.66016,23872.06055,BSE-500,,
2022-08-30,23992.11914,24457.48047,23988.59961,24437.2207,BSE-500,,
2022-09-01,24183.96094,24410.30078,24145.67969,24249.53906,BSE-500,,
2022-09-02,24337.10938,24397.13086,24207.90039,24232.24023,BSE-500,,
2022-09-05,24246.32031,24405.28906,24246.32031,24376.09961,BSE-500,,
2022-09-06,24416.07031,24521.39063,24306.60938,24411.21094,BSE-500,,
2022-09-07,24281.63086,24444.13086,24253.81055,24418.89063,BSE-500,,
2022-09-08,24554.63086,24624.66016,24491.2207,24608.4707,BSE-500,,
2022-09-09,24734.42969,24780.84961,24590.38086,24652.60938,BSE-500,,
2022-09-12,24704.35938,24865.64063,24704.34961,24829.35938,BSE-500,,
2022-09-13,24943.7207,25005.83984,24926.65039,24977.96094,BSE-500,,
2022-09-14,24540.4707,25006,24535.86914,24914.38086,BSE-500,,
2022-09-15,24976.86914,25066.46094,24783.65039,24837.16992,BSE-500,,
2022-09-16,24740.75,24773.89063,24226.39063,24304.60938,BSE-500,,
2022-09-19,24290.36914,24462.00977,24125.09961,24375.51953,BSE-500,,
2022-09-20,24536.16992,24795.00977,24536.16992,24653.69922,BSE-500,,
2022-09-21,24598.38086,24734.16016,24421.08008,24485.28906,BSE-500,,
2022-09-22,24351.33008,24531.03906,24271.44922,24448.88086,BSE-500,,
2022-09-23,24419,24487.25977,23969.30078,24005.32031,BSE-500,,
2022-09-26,23771.56055,23801.88086,23390.19922,23472.2793,BSE-500,,
2022-09-27,23546.01953,23710.84961,23357.65039,23475.4707,BSE-500,,
2022-09-28,23323.11914,23540.65039,23240.13086,23303.44922,BSE-500,,
2022-09-29,23475.90039,23567.33984,23223.75,23278.08984,BSE-500,,
2022-09-30,23211.25,23720.18945,23141.61914,23642.46094,BSE-500,,
2022-10-03,23631.28906,23682.25,23252.98047,23337.17969,BSE-500,,
2022-10-04,23640.5293,23869.01953,23640.42969,23857.66992,BSE-500,,
2022-10-06,23968.92969,24102.28906,23968.92969,23996.94922,BSE-500,,
2022-10-07,23955.4707,23995.85938,23819.10938,23966.56055,BSE-500,,
2022-10-10,23665.55078,23890.33984,23618.05078,23833.57031,BSE-500,,
2022-10-11,23860.10938,23870.05078,23427.68945,23465.25,BSE-500,,
2022-10-12,23515.28906,23662.08008,23396.55078,23638.83984,BSE-500,,
2022-10-13,23611.9707,23643.49023,23407.91016,23481.48047,BSE-500,,
2022-10-14,23816.51953,23886.4707,23601.41016,23619.49023,BSE-500,,
2022-10-17,23545.59961,23786.0293,23461.84961,23767.06055,BSE-500,,
2022-10-18,23889.23047,24025.50977,23889.23047,24001.19922,BSE-500,,
2022-10-19,24078.28906,24155.14063,23974.10938,24018.56055,BSE-500,,
2022-10-20,23914.57031,24116.5293,23877.90039,24088.66992,BSE-500,,
2022-10-21,24143.24023,24201.28906,23976.7793,24048.58008,BSE-500,,
2022-10-24,24243.56055,24312.94922,24212.93945,24233.63086,BSE-500,,
2022-10-25,24276.15039,24301.08008,24151.4707,24169.67969,BSE-500,,
2022-10-27,24251.92969,24350.75,24193.16992,24302.80078,BSE-500,,
2022-10-28,24303.88086,24380.16016,24223.88086,24300.48047,BSE-500,,
2022-10-31,24390.93945,24606.0293,24390.93945,24589.55078,BSE-500,,
2022-11-01,24675.48047,24790.43945,24656.10938,24778.23047,BSE-500,,
2022-11-02,24780.85938,24808.17969,24674.01953,24713.33008,BSE-500,,
2022-11-03,24560.08008,24751.93945,24553.36914,24699.0293,BSE-500,,
2022-11-04,24669.48047,24787.80078,24648.71094,24768.89063,BSE-500,,
2022-11-07,24854.33008,24951.93945,24729.38086,24902.61914,BSE-500,,
2022-11-09,24947.11914,24998.36914,24780.33008,24830.41992,BSE-500,,
2022-11-10,24673.57031,24758.7207,24545.33008,24630.73047,BSE-500,,
2022-11-11,24890.30078,24978.2793,24890.30078,24959.57031,BSE-500,,
2022-11-14,24952.90039,25010.05078,24925.32031,24956.89063,BSE-500,,
2022-11-15,24951.65039,25045.13086,24886.42969,25021.61914,BSE-500,,
2022-11-16,24976.65039,25045.19922,24880.86914,24966.66016,BSE-500,,
2022-11-17,24905.21094,24963.16016,24826.48047,24860.83984,BSE-500,,
2022-11-18,24898.43945,24936.91016,24667.40039,24788.60938,BSE-500,,
2022-11-21,24715.39063,24721.75977,24595.00977,24627.76953,BSE-500,,
2022-11-22,24623.38086,24727.09961,24604.08984,24715.50977,BSE-500,,
2022-11-23,24814.13086,24816.89063,24737.01953,24760.11914,BSE-500,,
2022-11-24,24807.61914,25026.82031,24807.61914,24990.94922,BSE-500,,
2022-11-25,25011.49023,25083.32031,24971.14063,25054.43945,BSE-500,,
2022-11-28,24974.16992,25202.10938,24963.43945,25150.51953,BSE-500,,
2022-11-29,25108.81055,25266.34961,25108.75,25191.26953,BSE-500,,
2022-11-30,25215.82031,25479.82031,25205.11914,25406.75977,BSE-500,,
2022-12-01,25503.75,25554.25,25449.44922,25497.08984,BSE-500,,
2022-12-02,25420.74023,25464.80078,25344.24023,25429.0293,BSE-500,,
2022-12-05,25443.65039,25470.75,25300.58984,25433.60938,BSE-500,,
2022-12-06,25308.59961,25387.84961,25301.90039,25362.51953,BSE-500,,
2022-12-07,25365.07031,25415.32031,25232.55078,25268.59961,BSE-500,,
2022-12-08,25304.75,25359.2793,25268.33008,25343.58008,BSE-500,,
2022-12-09,25401.31055,25431.80078,25047.88086,25184.09961,BSE-500,,
2022-12-12,25066.0293,25218.07031,24986.16992,25201.07031,BSE-500,,
2022-12-13,25270.74023,25334.9707,25209.24023,25318.96094,BSE-500,,
2022-12-14,25376.59961,25457.88086,25376.32031,25416.42969,BSE-500,,
2022-12-15,25378.08984,25425.7793,25094.00977,25127.88086,BSE-500,,
2022-12-16,25007.40039,25155.23047,24883.2793,24894.88086,BSE-500,,
2022-12-19,24911.91992,25098.19922,24853.68945,25084.56055,BSE-500,,
2022-12-20,25022.60938,25062.2793,24811.58984,25036.00977,BSE-500,,
2022-12-21,25127.21094,25177.08984,24680.21094,24723.71094,BSE-500,,
2022-12-22,24778.32031,24891.00977,24475.25977,24566.74023,BSE-500,,
2022-12-23,24301.76953,24433.33984,23913.81055,23955.55078,BSE-500,,
2022-12-26,23882.48047,24440,23865.88086,24353.57031,BSE-500,,
2022-12-27,24492.5293,24570.80078,24331.05078,24547.30078,BSE-500,,
2022-12-28,24518.75977,24630.88086,24467.30078,24576.49023,BSE-500,,
2022-12-29,24477.71094,24699.85938,24376.59961,24660.88086,BSE-500,,
2022-12-30,24756.73047,24815.7207,24571.7207,24605.7793,BSE-500,,
2023-01-02,24643.05078,24740.75977,24580.08008,24722.03906,BSE-500,,
2023-01-03,24708,24801.93945,24685.39063,24775.91992,BSE-500,,
2023-01-04,24777.41992,24797.01953,24486.99023,24511.43945,BSE-500,,
2023-01-05,24585.25,24617.26953,24342.2207,24496.75,BSE-500,,
2023-01-06,24503.82031,24547.73047,24239.21094,24317.56055,BSE-500,,
2023-01-09,24431.86914,24637.08984,24431.86914,24602.36914,BSE-500,,
2023-01-10,24625.53906,24627.00977,24305.75,24401.13086,BSE-500,,
2023-01-11,24418.90039,24481.31055,24296.33008,24368.16016,BSE-500,,
2023-01-12,24386.24023,24437.98047,24212.73047,24331.33008,BSE-500,,
2023-01-13,24363.00977,24477.30078,24232.21094,24436.73047,BSE-500,,
2023-01-16,24510.08984,24555.55078,24327.51953,24373.2793,BSE-500,,
2023-01-17,24391.40039,24536.96094,24356.06055,24518.73047,BSE-500,,
2023-01-18,24546.08984,24652.39063,24492.92969,24631.78906,BSE-500,,
2023-01-19,24568.55078,24614.4707,24508.38086,24560.65039,BSE-500,,
2023-01-20,24559.91992,24597.39063,24429.7793,24444.81055,BSE-500,,
2023-01-23,24518.90039,24576.59961,24480.39063,24532.98047,BSE-500,,
2023-01-24,24588.14063,24624.41992,24473.05078,24505.2207,BSE-500,,
2023-01-25,24448.66016,24467.94922,24127.58008,24164.16016,BSE-500,,
2023-01-27,24127.17969,24137.25,23541.00977,23688.98047,BSE-500,,
2023-01-30,23541.48047,23816,23369.49023,23647.14063,BSE-500,,
2023-01-31,23724.4707,23821.16016,23551.94922,23778.46094,BSE-500,,
2023-02-01,23936.90039,24124.76953,23284.33008,23629.76953,BSE-500,,
2023-02-02,23532.86914,23697.40039,23406.63086,23620.08984,BSE-500,,
2023-02-03,23706.66016,23826.48047,23469.69922,23812.75,BSE-500,,
2023-02-06,23793.41016,23794.25977,23668.65039,23765.51953,BSE-500,,
2023-02-07,23754.30078,23823.16016,23628.24023,23710.99023,BSE-500,,
2023-02-08,23735.83008,23938.16016,23733.44922,23908.58008,BSE-500,,
2023-02-09,23921,23948.33984,23796.01953,23908.85938,BSE-500,,
2023-02-10,23854.2207,23910.64063,23812.69922,23880,BSE-500,,
2023-02-13,23861.46094,23892.07031,23665.61914,23700,BSE-500,,
2023-02-14,23721.26953,23839.89063,23670.26953,23807.94922,BSE-500,,
2023-02-15,23782.96094,23941.23047,23740.50977,23916.38086,BSE-500,,
2023-02-16,24003.80078,24074.56055,23955.2793,23991.91992,BSE-500,,
2023-02-17,23889.94922,23980.60938,23809.83008,23863.43945,BSE-500,,
2023-02-20,23881.07031,23918.76953,23734.17969,23761.28906,BSE-500,,
2023-02-21,23790.7207,23849.57031,23695.57031,23724.18945,BSE-500,,
2023-02-22,23616.89063,23640.23047,23345.75977,23382.96094,BSE-500,,
2023-02-23,23384.55078,23446.25977,23222.9707,23333.03906,BSE-500,,
2023-02-24,23405.53906,23442.49023,23219.64063,23268.44922,BSE-500,,
2023-02-27,23210.63086,23215.33008,23004.16992,23135.15039,BSE-500,,
2023-02-28,23140.21094,23190.28906,23021.07031,23084.78906,BSE-500,,
2023-03-01,23129.00977,23333.41016,23127.16992,23316.03906,BSE-500,,
2023-03-02,23286.61914,23324.44922,23181.16992,23196.44922,BSE-500,,
2023-03-03,23319.64063,23555.7793,23319.56055,23496.19922,BSE-500,,
2023-03-06,23571.43945,23762.11914,23570.32031,23665.32031,BSE-500,,
2023-03-08,23566.2793,23752.25,23525.86914,23734.53906,BSE-500,,
2023-03-09,23782.13086,23785.16016,23531.19922,23554.34961,BSE-500,,
2023-03-10,23367.98047,23373.41016,23218.65039,23353.34961,BSE-500,,
2023-03-13,23299.08984,23473.2207,22948.38086,22998.15039,BSE-500,,
2023-03-14,22968.57031,23067.5293,22767.00977,22848.21094,BSE-500,,
2023-03-15,22979.56055,23058.58008,22750,22781.16992,BSE-500,,
2023-03-16,22751.78906,22891.43945,22578.58984,22805.75977,BSE-500,,
2023-03-17,22952.69922,23015.91016,22801.2207,22944.85938,BSE-500,,
2023-03-20,22842.40039,22867.08984,22592.36914,22778.78906,BSE-500,,
2023-03-21,22878.66016,22954.67969,22816.41992,22928.88086,BSE-500,,
2023-03-22,22995.90039,23064.73047,22963.16016,23003.84961,BSE-500,,
2023-03-23,22949.18945,23055.2207,22893.90039,22913.80078,BSE-500,,
2023-03-24,22910.33984,22961.01953,22679.5293,22716.65039,BSE-500,,
2023-03-27,22717.73047,22825.03906,22648.64063,22686.98047,BSE-500,,
2023-03-28,22712.98047,22749.78906,22556.39063,22608.39063,BSE-500,,
2023-03-29,22574.0293,22869.50977,22573.31055,22822.89063,BSE-500,,
2023-03-31,22915.7207,23190.42969,22915.7207,23160.00977,BSE-500,,
2023-04-03,23225.16992,23244.34961,23134.13086,23226.81055,BSE-500,,
2023-04-05,23214.15039,23413.63086,23214.15039,23397.10938,BSE-500,,
2023-04-06,23371.96094,23515.5,23337.93945,23475.05078,BSE-500,,
2023-04-10,23494.48047,23592.78906,23491.19922,23526.35938,BSE-500,,
2023-04-11,23589.33984,23691.33008,23564.75,23652.44922,BSE-500,,
2023-04-12,23665.43945,23781.14063,23659.26953,23768.4707,BSE-500,,
2023-04-13,23762.58008,23805.91992,23679.65039,23789.46094,BSE-500,,
2023-04-17,23753.36914,23761.18945,23533.06055,23706,BSE-500,,
2023-04-18,23726.86914,23778.82031,23626.66992,23693.71094,BSE-500,,
2023-04-19,23696.35938,23707.16016,23596.15039,23629.60938,BSE-500,,
2023-04-20,23631.06055,23710.25,23599,23638.11914,BSE-500,,
2023-04-21,23615.36914,23685.49023,23526.56055,23611.55078,BSE-500,,
2023-04-24,23663.51953,23758.88086,23610.9707,23745.86914,BSE-500,,
2023-04-25,23781.06055,23830.46094,23729.33008,23787.08008,BSE-500,,
2023-04-26,23762.25977,23868.68945,23734.65039,23851.41016,BSE-500,,
2023-04-27,23855.44922,23998.40039,23849.49023,23983.88086,BSE-500,,
2023-04-28,24011.34961,24239.64063,23987.7207,24209.36914,BSE-500,,
2023-05-02,24273.81055,24388.66992,24269.60938,24344.14063,BSE-500,,
2023-05-03,24295.16016,24351.26953,24250.39063,24304.65039,BSE-500,,
2023-05-04,24327.21094,24524.21094,24288.92969,24506.33008,BSE-500,,
2023-05-05,24368.06055,24491.83008,24287.40039,24306.41992,BSE-500,,
2023-05-08,24334.75,24563.57031,24334.66016,24543.58008,BSE-500,,
2023-05-09,24575.14063,24660.75977,24490.82031,24528.82031,BSE-500,,
2023-05-10,24558.5,24614.19922,24454.5,24603.75977,BSE-500,,
2023-05-11,24672.43945,24688.83008,24598.91016,24631.34961,BSE-500,,
2023-05-12,24618.84961,24667.46094,24502.9707,24622.46094,BSE-500,,
2023-05-15,24641.25977,24801.82031,24600.50977,24733.55078,BSE-500,,
2023-05-16,24781.63086,24802.82031,24612.16992,24639.7793,BSE-500,,
2023-05-17,24642.51953,24665.36914,24444.81055,24536.51953,BSE-500,,
2023-05-18,24650.25,24673.55078,24410.91992,24429.34961,BSE-500,,
2023-05-19,24456.85938,24522.89063,24302.2793,24504.07031,BSE-500,,
2023-05-22,24468.07031,24678.06055,24468.01953,24655.58008,BSE-500,,
2023-05-23,24714.83008,24802.32031,24696.2793,24716.44922,BSE-500,,
2023-05-24,24681.15039,24795.78906,24641.39063,24673.28906,BSE-500,,
2023-05-25,24647.11914,24758.93945,24610.28906,24739.66992,BSE-500,,
2023-05-26,24763.41016,24975.96094,24760.7207,24962.81055,BSE-500,,
2023-05-29,25055.10938,25134.58008,25055.10938,25080.82031,BSE-500,,
2023-05-30,25074.05078,25150.32031,25049.66992,25109.51953,BSE-500,,
