Date,Open,High,Low,Close,Commission,Slippage,Ticker
17-09-21,17709.65039,17792.94922,17537.65039,17585.15039,31037.10059,155.185503,NSEI
20-09-21,17443.84961,17622.75,17361.80078,17396.90039,31037.10059,155.185503,NSEI
21-09-21,17450.5,17578.34961,17326.09961,17562,31037.10059,155.185503,NSEI
22-09-21,17580.90039,17610.44922,17524,17546.65039,31037.10059,155.185503,NSEI
23-09-21,17670.84961,17843.90039,17646.55078,17822.94922,31037.10059,155.185503,NSEI
24-09-21,17897.44922,17947.65039,17819.40039,17853.19922,31037.10059,155.185503,NSEI
27-09-21,17932.19922,17943.5,17802.90039,17855.09961,31037.10059,155.185503,NSEI
28-09-21,17906.44922,17912.84961,17576.09961,17748.59961,31037.10059,155.185503,NSEI
29-09-21,17657.94922,17781.75,17608.15039,17711.30078,31037.10059,155.185503,NSEI
30-09-21,17718.90039,17742.15039,17585.34961,17618.15039,31037.10059,155.185503,NSEI
01-10-21,17531.90039,17557.15039,17452.90039,17532.05078,31037.10059,155.185503,NSEI
04-10-21,17615.55078,17750.90039,17581.34961,17691.25,31037.10059,155.185503,NSEI
05-10-21,17661.34961,17833.44922,17640.90039,17822.30078,31037.10059,155.185503,NSEI
06-10-21,17861.5,17884.59961,17613.15039,17646,31037.10059,155.185503,NSEI
07-10-21,17810.55078,17857.55078,17763.80078,17790.34961,31037.10059,155.185503,NSEI
08-10-21,17886.84961,17941.84961,17840.34961,17895.19922,31037.10059,155.185503,NSEI
11-10-21,17867.55078,18041.94922,17839.09961,17945.94922,31037.10059,155.185503,NSEI
12-10-21,17915.80078,18008.65039,17864.94922,17991.94922,31037.10059,155.185503,NSEI
13-10-21,18097.84961,18197.80078,18050.75,18161.75,31037.10059,155.185503,NSEI
14-10-21,18272.84961,18350.75,18248.69922,18338.55078,31037.10059,155.185503,NSEI
18-10-21,18500.09961,18543.15039,18445.30078,18477.05078,31037.10059,155.185503,NSEI
19-10-21,18602.34961,18604.44922,18377.69922,18418.75,31037.10059,155.185503,NSEI
20-10-21,18439.90039,18458.30078,18209.34961,18266.59961,31037.10059,155.185503,NSEI
21-10-21,18382.69922,18384.19922,18048,18178.09961,31037.10059,155.185503,NSEI
22-10-21,18230.69922,18314.25,18034.34961,18114.90039,31037.10059,155.185503,NSEI
25-10-21,18229.5,18241.40039,17968.5,18125.40039,31037.10059,155.185503,NSEI
26-10-21,18154.5,18310.44922,18099.30078,18268.40039,31037.10059,155.185503,NSEI
27-10-21,18295.84961,18342.05078,18167.90039,18210.94922,31037.10059,155.185503,NSEI
28-10-21,18187.65039,18190.69922,17799.44922,17857.25,31037.10059,155.185503,NSEI
29-10-21,17833.05078,17915.84961,17613.09961,17671.65039,31037.10059,155.185503,NSEI
01-11-21,17783.15039,17954.09961,17697.09961,17929.65039,31037.10059,155.185503,NSEI
02-11-21,17970.90039,18012.25,17847.59961,17888.94922,31037.10059,155.185503,NSEI
03-11-21,17947.94922,17988.75,17757.94922,17829.19922,31037.10059,155.185503,NSEI
04-11-21,17935.05078,17947.55078,17900.59961,17916.80078,31037.10059,155.185503,NSEI
08-11-21,18040.19922,18087.80078,17836.09961,18068.55078,31037.10059,155.185503,NSEI
09-11-21,18084.34961,18112.59961,17983.05078,18044.25,31037.10059,155.185503,NSEI
10-11-21,17973.44922,18061.25,17915,18017.19922,31037.10059,155.185503,NSEI
11-11-21,17967.44922,17971.34961,17798.19922,17873.59961,31037.10059,155.185503,NSEI
12-11-21,17977.59961,18123,17905.90039,18102.75,31037.10059,155.185503,NSEI
15-11-21,18140.94922,18210.15039,18071.30078,18109.44922,31037.10059,155.185503,NSEI
16-11-21,18127.05078,18132.65039,17958.80078,17999.19922,31037.10059,155.185503,NSEI
17-11-21,17939.34961,18022.65039,17879.25,17898.65039,31037.10059,155.185503,NSEI
18-11-21,17890.55078,17945.59961,17688.5,17764.80078,31037.10059,155.185503,NSEI
22-11-21,17796.25,17805.25,17280.44922,17416.55078,31037.10059,155.185503,NSEI
23-11-21,17281.75,17553.69922,17216.09961,17503.34961,31037.10059,155.185503,NSEI
24-11-21,17550.05078,17600.59961,17354,17415.05078,31037.10059,155.185503,NSEI
25-11-21,17417.30078,17564.34961,17351.69922,17536.25,31037.10059,155.185503,NSEI
26-11-21,17338.75,17355.40039,16985.69922,17026.44922,31037.10059,155.185503,NSEI
29-11-21,17055.80078,17160.69922,16782.40039,17053.94922,31037.10059,155.185503,NSEI
30-11-21,17051.15039,17324.65039,16931.40039,16983.19922,31037.10059,155.185503,NSEI
01-12-21,17104.40039,17213.05078,17064.25,17166.90039,31037.10059,155.185503,NSEI
02-12-21,17183.19922,17420.34961,17149.30078,17401.65039,31037.10059,155.185503,NSEI
03-12-21,17424.90039,17489.80078,17180.80078,17196.69922,31037.10059,155.185503,NSEI
06-12-21,17209.05078,17216.75,16891.69922,16912.25,31037.10059,155.185503,NSEI
07-12-21,17044.09961,17251.65039,16987.75,17176.69922,31037.10059,155.185503,NSEI
08-12-21,17315.25,17484.59961,17308.94922,17469.75,31037.10059,155.185503,NSEI
09-12-21,17524.40039,17543.25,17379.59961,17516.84961,31037.10059,155.185503,NSEI
10-12-21,17476.05078,17534.34961,17405.25,17511.30078,31037.10059,155.185503,NSEI
13-12-21,17619.09961,17639.5,17355.94922,17368.25,31037.10059,155.185503,NSEI
14-12-21,17283.19922,17376.19922,17225.80078,17324.90039,31037.10059,155.185503,NSEI
15-12-21,17323.65039,17351.19922,17192.19922,17221.40039,31037.10059,155.185503,NSEI
16-12-21,17373,17379.34961,17184.94922,17248.40039,31037.10059,155.185503,NSEI
17-12-21,17276,17298.15039,16966.44922,16985.19922,31037.10059,155.185503,NSEI
20-12-21,16824.25,16840.09961,16410.19922,16614.19922,31037.10059,155.185503,NSEI
21-12-21,16773.15039,16936.40039,16688.25,16770.84961,31037.10059,155.185503,NSEI
22-12-21,16865.55078,16971,16819.5,16955.44922,31037.10059,155.185503,NSEI
23-12-21,17066.80078,17118.65039,17015.55078,17072.59961,31037.10059,155.185503,NSEI
24-12-21,17149.5,17155.59961,16909.59961,17003.75,31037.10059,155.185503,NSEI
27-12-21,16937.75,17112.05078,16833.19922,17086.25,31037.10059,155.185503,NSEI
28-12-21,17177.59961,17250.25,17161.15039,17233.25,31037.10059,155.185503,NSEI
29-12-21,17220.09961,17285.94922,17176.65039,17213.59961,31037.10059,155.185503,NSEI
30-12-21,17201.44922,17264.05078,17146.34961,17203.94922,31037.10059,155.185503,NSEI
31-12-21,17244.5,17400.80078,17238.5,17354.05078,31037.10059,155.185503,NSEI
03-01-22,17387.15039,17646.65039,17383.30078,17625.69922,31037.10059,155.185503,NSEI
04-01-22,17681.40039,17827.59961,17593.55078,17805.25,31037.10059,155.185503,NSEI
05-01-22,17820.09961,17944.69922,17748.84961,17925.25,31037.10059,155.185503,NSEI
06-01-22,17768.5,17797.94922,17655.55078,17745.90039,31037.10059,155.185503,NSEI
07-01-22,17797.59961,17905,17704.55078,17812.69922,31037.10059,155.185503,NSEI
10-01-22,17913.30078,18017.44922,17879.15039,18003.30078,31037.10059,155.185503,NSEI
11-01-22,17997.75,18081.25,17964.40039,18055.75,31037.10059,155.185503,NSEI
12-01-22,18170.40039,18227.94922,18128.80078,18212.34961,31037.10059,155.185503,NSEI
13-01-22,18257,18272.25,18163.80078,18257.80078,31037.10059,155.185503,NSEI
14-01-22,18185,18286.94922,18119.65039,18255.75,31037.10059,155.185503,NSEI
17-01-22,18235.65039,18321.55078,18228.75,18308.09961,31037.10059,155.185503,NSEI
18-01-22,18337.19922,18350.94922,18085.90039,18113.05078,31037.10059,155.185503,NSEI
19-01-22,18129.19922,18129.19922,17884.90039,17938.40039,31037.10059,155.185503,NSEI
20-01-22,17921,17943.69922,17648.44922,17757,31037.10059,155.185503,NSEI
21-01-22,17613.69922,17707.59961,17485.84961,17617.15039,31037.10059,155.185503,NSEI
24-01-22,17575.15039,17599.40039,16997.84961,17149.09961,31037.10059,155.185503,NSEI
25-01-22,17001.55078,17309.15039,16836.80078,17277.94922,31037.10059,155.185503,NSEI
27-01-22,17062,17182.5,16866.75,17110.15039,31037.10059,155.185503,NSEI
28-01-22,17208.30078,17373.5,17077.09961,17101.94922,31037.10059,155.185503,NSEI
31-01-22,17301.05078,17410,17264.15039,17339.84961,31037.10059,155.185503,NSEI
01-02-22,17529.44922,17622.40039,17244.55078,17576.84961,31037.10059,155.185503,NSEI
02-02-22,17706.19922,17794.59961,17674.80078,17780,31037.10059,155.185503,NSEI
03-02-22,17767.75,17781.15039,17511.15039,17560.19922,31037.10059,155.185503,NSEI
04-02-22,17590.19922,17617.80078,17462.55078,17516.30078,31037.10059,155.185503,NSEI
07-02-22,17456.30078,17536.75,17119.40039,17213.59961,31037.10059,155.185503,NSEI
08-02-22,17279.84961,17306.44922,17043.65039,17266.75,31037.10059,155.185503,NSEI
09-02-22,17370.09961,17477.15039,17339,17463.80078,31037.10059,155.185503,NSEI
10-02-22,17554.09961,17639.44922,17427.15039,17605.84961,31037.10059,155.185503,NSEI
11-02-22,17451,17454.75,17303,17374.75,31037.10059,155.185503,NSEI
14-02-22,17076.15039,17099.5,16809.65039,16842.80078,31037.10059,155.185503,NSEI
15-02-22,16933.25,17375,16839.25,17352.44922,31037.10059,155.185503,NSEI
16-02-22,17408.44922,17490.59961,17257.69922,17322.19922,31037.10059,155.185503,NSEI
17-02-22,17396.55078,17442.90039,17235.84961,17304.59961,31037.10059,155.185503,NSEI
18-02-22,17236.05078,17380.80078,17219.19922,17276.30078,31037.10059,155.185503,NSEI
21-02-22,17192.25,17351.05078,17070.69922,17206.65039,31037.10059,155.185503,NSEI
22-02-22,16847.94922,17148.55078,16843.80078,17092.19922,31037.10059,155.185503,NSEI
23-02-22,17194.5,17220.69922,17027.84961,17063.25,31037.10059,155.185503,NSEI
24-02-22,16548.90039,16705.25,16203.25,16247.9502,31037.10059,155.185503,NSEI
25-02-22,16515.65039,16748.80078,16478.30078,16658.40039,31037.10059,155.185503,NSEI
28-02-22,16481.59961,16815.90039,16356.29981,16793.90039,31037.10059,155.185503,NSEI
02-03-22,16593.09961,16678.5,16478.65039,16605.94922,31037.10059,155.185503,NSEI
03-03-22,16723.19922,16768.94922,16442.94922,16498.05078,31037.10059,155.185503,NSEI
04-03-22,16339.4502,16456,16133.79981,16245.34961,31037.10059,155.185503,NSEI
07-03-22,15867.9502,15944.59961,15711.4502,15863.15039,31037.10059,155.185503,NSEI
08-03-22,15747.75,16028.75,15671.4502,16013.4502,31037.10059,155.185503,NSEI
09-03-22,16078,16418.05078,15990,16345.34961,31037.10059,155.185503,NSEI
10-03-22,16757.09961,16757.30078,16447.90039,16594.90039,31037.10059,155.185503,NSEI
11-03-22,16528.80078,16694.40039,16470.90039,16630.44922,31037.10059,155.185503,NSEI
14-03-22,16633.69922,16887.94922,16606.5,16871.30078,31037.10059,155.185503,NSEI
15-03-22,16900.65039,16927.75,16555,16663,31037.10059,155.185503,NSEI
16-03-22,16876.65039,16987.90039,16837.84961,16975.34961,31037.10059,155.185503,NSEI
17-03-22,17202.90039,17344.59961,17175.75,17287.05078,31037.10059,155.185503,NSEI
21-03-22,17329.5,17353.34961,17096.40039,17117.59961,31037.10059,155.185503,NSEI
22-03-22,17120.40039,17334.40039,17006.30078,17315.5,31037.10059,155.185503,NSEI
23-03-22,17405.05078,17442.40039,17199.59961,17245.65039,31037.10059,155.185503,NSEI
24-03-22,17094.94922,17291.75,17091.15039,17222.75,31037.10059,155.185503,NSEI
25-03-22,17289,17294.90039,17076.55078,17153,31037.10059,155.185503,NSEI
28-03-22,17181.84961,17235.09961,17003.90039,17222,31037.10059,155.185503,NSEI
29-03-22,17297.19922,17343.65039,17235.69922,17325.30078,31037.10059,155.185503,NSEI
30-03-22,17468.15039,17522.5,17387.19922,17498.25,31037.10059,155.185503,NSEI
31-03-22,17519.19922,17559.80078,17435.19922,17464.75,31037.10059,155.185503,NSEI
01-04-22,17436.90039,17703.69922,17422.69922,17670.44922,31037.10059,155.185503,NSEI
04-04-22,17809.09961,18114.65039,17791.40039,18053.40039,31037.10059,155.185503,NSEI
05-04-22,18080.59961,18095.44922,17921.55078,17957.40039,31037.10059,155.185503,NSEI
06-04-22,17842.75,17901,17779.84961,17807.65039,31037.10059,155.185503,NSEI
07-04-22,17723.30078,17787.5,17623.69922,17639.55078,31037.10059,155.185503,NSEI
08-04-22,17698.15039,17842.75,17600.55078,17784.34961,31037.10059,155.185503,NSEI
11-04-22,17740.90039,17779.05078,17650.94922,17674.94922,31037.10059,155.185503,NSEI
12-04-22,17584.84961,17595.30078,17442.34961,17530.30078,31037.10059,155.185503,NSEI
13-04-22,17599.90039,17663.65039,17457.40039,17475.65039,31037.10059,155.185503,NSEI
18-04-22,17183.44922,17237.75,17067.84961,17173.65039,31037.10059,155.185503,NSEI
19-04-22,17258.94922,17275.65039,16824.69922,16958.65039,31037.10059,155.185503,NSEI
20-04-22,17045.25,17186.90039,16978.94922,17136.55078,31037.10059,155.185503,NSEI
21-04-22,17234.59961,17414.69922,17215.5,17392.59961,31037.10059,155.185503,NSEI
22-04-22,17242.75,17315.30078,17149.19922,17171.94922,31037.10059,155.185503,NSEI
25-04-22,17009.05078,17054.30078,16888.69922,16953.94922,31037.10059,155.185503,NSEI
26-04-22,17121.30078,17223.84961,17064.44922,17200.80078,31037.10059,155.185503,NSEI
27-04-22,17073.34961,17110.69922,16958.44922,17038.40039,31037.10059,155.185503,NSEI
28-04-22,17189.5,17322.5,17071.05078,17245.05078,31037.10059,155.185503,NSEI
29-04-22,17329.25,17377.65039,17053.25,17102.55078,31037.10059,155.185503,NSEI
02-05-22,16924.44922,17092.25,16917.25,17069.09961,31037.10059,155.185503,NSEI
04-05-22,17096.59961,17132.84961,16623.94922,16677.59961,31037.10059,155.185503,NSEI
05-05-22,16854.75,16945.69922,16651.84961,16682.65039,31037.10059,155.185503,NSEI
06-05-22,16415.55078,16484.19922,16340.90039,16411.25,31037.10059,155.185503,NSEI
09-05-22,16227.7002,16403.69922,16142.09961,16301.84961,31037.10059,155.185503,NSEI
10-05-22,16248.90039,16404.55078,16197.29981,16240.04981,31037.10059,155.185503,NSEI
11-05-22,16270.04981,16318.75,15992.59961,16167.09961,31037.10059,155.185503,NSEI
12-05-22,16021.09961,16041.9502,15735.75,15808,31037.10059,155.185503,NSEI
13-05-22,15977,16083.59961,15740.84961,15782.15039,31037.10059,155.185503,NSEI
16-05-22,15845.09961,15977.9502,15739.65039,15842.29981,31037.10059,155.185503,NSEI
17-05-22,15912.59961,16284.25,15900.79981,16259.29981,31037.10059,155.185503,NSEI
18-05-22,16318.15039,16399.80078,16211.2002,16240.29981,31037.10059,155.185503,NSEI
19-05-22,15917.40039,15984.75,15775.2002,15809.40039,31037.10059,155.185503,NSEI
20-05-22,16043.79981,16283.04981,16003.84961,16266.15039,31037.10059,155.185503,NSEI
23-05-22,16290.9502,16414.69922,16185.75,16214.7002,31037.10059,155.185503,NSEI
24-05-22,16225.54981,16262.79981,16078.59961,16125.15039,31037.10059,155.185503,NSEI
25-05-22,16196.34961,16223.34961,16006.9502,16025.79981,31037.10059,155.185503,NSEI
26-05-22,16105,16204.4502,15903.7002,16170.15039,31037.10059,155.185503,NSEI
27-05-22,16296.59961,16370.59961,16221.9502,16352.4502,31037.10059,155.185503,NSEI
30-05-22,16527.90039,16695.5,16506.15039,16661.40039,31037.10059,155.185503,NSEI
31-05-22,16578.44922,16690.75,16521.90039,16584.55078,31037.10059,155.185503,NSEI
01-06-22,16594.40039,16649.19922,16438.84961,16522.75,31037.10059,155.185503,NSEI
02-06-22,16481.65039,16646.40039,16443.05078,16628,31037.10059,155.185503,NSEI
03-06-22,16761.65039,16793.84961,16567.90039,16584.30078,31037.10059,155.185503,NSEI
06-06-22,16530.69922,16610.94922,16444.55078,16569.55078,31037.10059,155.185503,NSEI
07-06-22,16469.59961,16487.25,16347.09961,16416.34961,31037.10059,155.185503,NSEI
08-06-22,16474.94922,16514.30078,16293.34961,16356.25,31037.10059,155.185503,NSEI
09-06-22,16263.84961,16492.80078,16243.84961,16478.09961,31037.10059,155.185503,NSEI
10-06-22,16283.9502,16324.7002,16172.59961,16201.79981,31037.10059,155.185503,NSEI
13-06-22,15877.54981,15886.15039,15684,15774.40039,31037.10059,155.185503,NSEI
14-06-22,15674.25,15858,15659.4502,15732.09961,31037.10059,155.185503,NSEI
15-06-22,15729.25,15783.65039,15678.90039,15692.15039,31037.10059,155.185503,NSEI
16-06-22,15832.25,15863.15039,15335.09961,15360.59961,31037.10059,155.185503,NSEI
17-06-22,15272.65039,15400.40039,15183.40039,15293.5,31037.10059,155.185503,NSEI
20-06-22,15334.5,15382.5,15191.09961,15350.15039,31037.10059,155.185503,NSEI
21-06-22,15455.9502,15707.25,15419.84961,15638.79981,31037.10059,155.185503,NSEI
22-06-22,15545.65039,15565.40039,15385.9502,15413.29981,31037.10059,155.185503,NSEI
23-06-22,15451.54981,15628.4502,15367.5,15556.65039,31037.10059,155.185503,NSEI
24-06-22,15657.40039,15749.25,15619.4502,15699.25,31037.10059,155.185503,NSEI
27-06-22,15926.2002,15927.4502,15815.5,15832.04981,31037.10059,155.185503,NSEI
28-06-22,15757.4502,15892.09961,15710.15039,15850.2002,31037.10059,155.185503,NSEI
29-06-22,15701.7002,15861.59961,15687.79981,15799.09961,31037.10059,155.185503,NSEI
30-06-22,15774.5,15890,15728.84961,15780.25,31037.10059,155.185503,NSEI
01-07-22,15703.7002,15793.9502,15511.04981,15752.04981,31037.10059,155.185503,NSEI
04-07-22,15710.5,15852.34961,15661.79981,15835.34961,31037.10059,155.185503,NSEI
05-07-22,15909.15039,16025.75,15785.4502,15810.84961,31037.10059,155.185503,NSEI
06-07-22,15818.2002,16011.34961,15800.90039,15989.79981,31037.10059,155.185503,NSEI
07-07-22,16113.75,16150.5,16045.9502,16132.90039,31037.10059,155.185503,NSEI
08-07-22,16273.65039,16275.5,16157.90039,16220.59961,31037.10059,155.185503,NSEI
11-07-22,16136.15039,16248.54981,16115.5,16216,31037.10059,155.185503,NSEI
12-07-22,16126.2002,16158.75,16031.15039,16058.29981,31037.10059,155.185503,NSEI
13-07-22,16128.2002,16140,15950.15039,15966.65039,31037.10059,155.185503,NSEI
14-07-22,16018.84961,16070.84961,15858.2002,15938.65039,31037.10059,155.185503,NSEI
15-07-22,16010.79981,16066.9502,15927.29981,16049.2002,31037.10059,155.185503,NSEI
18-07-22,16151.40039,16287.9502,16142.2002,16278.5,31037.10059,155.185503,NSEI
19-07-22,16187.04981,16359.5,16187.04981,16340.54981,31037.10059,155.185503,NSEI
20-07-22,16562.80078,16588,16490.94922,16520.84961,31037.10059,155.185503,NSEI
21-07-22,16523.55078,16626.94922,16483.90039,16605.25,31037.10059,155.185503,NSEI
22-07-22,16661.25,16752.25,16610.90039,16719.44922,31037.10059,155.185503,NSEI
25-07-22,16662.55078,16706.05078,16564.25,16631,31037.10059,155.185503,NSEI
26-07-22,16632.90039,16636.09961,16463.30078,16483.84961,31037.10059,155.185503,NSEI
27-07-22,16475.34961,16653.44922,16438.75,16641.80078,31037.10059,155.185503,NSEI
28-07-22,16774.84961,16947.65039,16746.25,16929.59961,31037.10059,155.185503,NSEI
29-07-22,17079.5,17172.80078,17018.15039,17158.25,31037.10059,155.185503,NSEI
01-08-22,17243.19922,17356.25,17154.80078,17340.05078,31037.10059,155.185503,NSEI
02-08-22,17310.15039,17390.15039,17215.84961,17345.44922,31037.10059,155.185503,NSEI
03-08-22,17349.25,17407.5,17225.84961,17388.15039,31037.10059,155.185503,NSEI
04-08-22,17463.09961,17490.69922,17161.25,17382,31037.10059,155.185503,NSEI
05-08-22,17423.65039,17474.40039,17348.75,17397.5,31037.10059,155.185503,NSEI
08-08-22,17401.5,17548.80078,17359.75,17525.09961,31037.10059,155.185503,NSEI
10-08-22,17566.09961,17566.09961,17442.80078,17534.75,31037.10059,155.185503,NSEI
11-08-22,17711.65039,17719.30078,17631.94922,17659,31037.10059,155.185503,NSEI
12-08-22,17659.65039,17724.65039,17597.84961,17698.15039,31037.10059,155.185503,NSEI
16-08-22,17797.19922,17839.09961,17764.05078,17825.25,31037.10059,155.185503,NSEI
17-08-22,17868.15039,17965.94922,17833.34961,17944.25,31037.10059,155.185503,NSEI
18-08-22,17898.65039,17968.44922,17852.05078,17956.5,31037.10059,155.185503,NSEI
19-08-22,17966.55078,17992.19922,17710.75,17758.44922,31037.10059,155.185503,NSEI
22-08-22,17682.90039,17690.05078,17467.34961,17490.69922,31037.10059,155.185503,NSEI
23-08-22,17357.34961,17625.55078,17345.19922,17577.5,31037.10059,155.185503,NSEI
24-08-22,17525.44922,17623.65039,17499.25,17604.94922,31037.10059,155.185503,NSEI
25-08-22,17679,17726.5,17487.44922,17522.44922,31037.10059,155.185503,NSEI
26-08-22,17619.30078,17685.84961,17519.34961,17558.90039,31037.10059,155.185503,NSEI
29-08-22,17188.65039,17380.15039,17166.19922,17312.90039,31037.10059,155.185503,NSEI
30-08-22,17414.94922,17777.65039,17401.5,17759.30078,31037.10059,155.185503,NSEI
01-09-22,17485.69922,17695.59961,17468.44922,17542.80078,31037.10059,155.185503,NSEI
02-09-22,17598.40039,17643.84961,17476.44922,17539.44922,31037.10059,155.185503,NSEI
05-09-22,17546.44922,17683.15039,17540.34961,17665.80078,31037.10059,155.185503,NSEI
06-09-22,17695.69922,17764.65039,17587.65039,17655.59961,31037.10059,155.185503,NSEI
07-09-22,17519.40039,17650.75,17484.30078,17624.40039,31037.10059,155.185503,NSEI
08-09-22,17748.15039,17807.65039,17691.94922,17798.75,31037.10059,155.185503,NSEI
09-09-22,17923.34961,17925.94922,17786,17833.34961,31037.10059,155.185503,NSEI
12-09-22,17890.84961,17980.55078,17889.15039,17936.34961,31037.10059,155.185503,NSEI
13-09-22,18044.44922,18088.30078,18015.44922,18070.05078,31037.10059,155.185503,NSEI
14-09-22,17771.15039,18091.55078,17771.15039,18003.75,31037.10059,155.185503,NSEI
15-09-22,18046.34961,18096.15039,17861.5,17877.40039,31037.10059,155.185503,NSEI
16-09-22,17796.80078,17820.05078,17497.25,17530.84961,31037.10059,155.185503,NSEI
19-09-22,17540.65039,17667.19922,17429.69922,17622.25,31037.10059,155.185503,NSEI
20-09-22,17770.40039,17919.30078,17744.40039,17816.25,31037.10059,155.185503,NSEI
21-09-22,17766.34961,17838.69922,17663.59961,17718.34961,31037.10059,155.185503,NSEI
22-09-22,17609.65039,17722.75,17532.44922,17629.80078,31037.10059,155.185503,NSEI
23-09-22,17593.84961,17642.15039,17291.65039,17327.34961,31037.10059,155.185503,NSEI
26-09-22,17156.30078,17196.40039,16978.30078,17016.30078,31037.10059,155.185503,NSEI
27-09-22,17110.90039,17176.44922,16942.34961,17007.40039,31037.10059,155.185503,NSEI
28-09-22,16870.55078,17037.59961,16820.40039,16858.59961,31037.10059,155.185503,NSEI
29-09-22,16993.59961,17026.05078,16788.59961,16818.09961,31037.10059,155.185503,NSEI
30-09-22,16798.05078,17187.09961,16747.69922,17094.34961,31037.10059,155.185503,NSEI
03-10-22,17102.09961,17114.65039,16855.55078,16887.34961,31037.10059,155.185503,NSEI
04-10-22,17147.44922,17287.30078,17117.30078,17274.30078,31037.10059,155.185503,NSEI
06-10-22,17379.25,17428.80078,17315.65039,17331.80078,31037.10059,155.185503,NSEI
07-10-22,17287.19922,17337.34961,17216.94922,17314.65039,31037.10059,155.185503,NSEI
10-10-22,17094.34961,17280.15039,17064.69922,17241,31037.10059,155.185503,NSEI
11-10-22,17256.05078,17261.80078,16950.30078,16983.55078,31037.10059,155.185503,NSEI
12-10-22,17025.55078,17142.34961,16960.05078,17123.59961,31037.10059,155.185503,NSEI
13-10-22,17087.34961,17112.34961,16956.94922,17014.34961,31037.10059,155.185503,NSEI
14-10-22,17322.30078,17348.55078,17169.75,17185.69922,31037.10059,155.185503,NSEI
17-10-22,17144.80078,17328.55078,17098.55078,17311.80078,31037.10059,155.185503,NSEI
18-10-22,17438.75,17527.80078,17434.05078,17486.94922,31037.10059,155.185503,NSEI
19-10-22,17568.15039,17607.59961,17472.84961,17512.25,31037.10059,155.185503,NSEI
20-10-22,17423.09961,17584.15039,17421,17563.94922,31037.10059,155.185503,NSEI
21-10-22,17622.84961,17670.15039,17520.75,17576.30078,31037.10059,155.185503,NSEI
24-10-22,17736.34961,17777.55078,17707.40039,17730.75,31037.10059,155.185503,NSEI
25-10-22,17808.30078,17811.5,17637,17656.34961,31037.10059,155.185503,NSEI
27-10-22,17771.40039,17783.90039,17654.5,17736.94922,31037.10059,155.185503,NSEI
28-10-22,17756.40039,17838.90039,17723.69922,17786.80078,31037.10059,155.185503,NSEI
31-10-22,17910.19922,18022.80078,17899.90039,18012.19922,31037.10059,155.185503,NSEI
01-11-22,18130.69922,18175.80078,18060.15039,18145.40039,31037.10059,155.185503,NSEI
02-11-22,18177.90039,18178.75,18048.65039,18082.84961,31037.10059,155.185503,NSEI
03-11-22,17968.34961,18106.30078,17959.19922,18052.69922,31037.10059,155.185503,NSEI
04-11-22,18053.40039,18135.09961,18017.15039,18117.15039,31037.10059,155.185503,NSEI
07-11-22,18211.75,18255.5,18064.75,18202.80078,31037.10059,155.185503,NSEI
09-11-22,18288.25,18296.40039,18117.5,18157,31037.10059,155.185503,NSEI
10-11-22,18044.34961,18103.09961,17969.40039,18028.19922,31037.10059,155.185503,NSEI
11-11-22,18272.34961,18362.30078,18259.34961,18349.69922,31037.10059,155.185503,NSEI
14-11-22,18376.40039,18399.44922,18311.40039,18329.15039,31037.10059,155.185503,NSEI
15-11-22,18362.75,18427.94922,18282,18403.40039,31037.10059,155.185503,NSEI
16-11-22,18398.25,18442.15039,18344.15039,18409.65039,31037.10059,155.185503,NSEI
17-11-22,18358.69922,18417.59961,18312.94922,18343.90039,31037.10059,155.185503,NSEI
18-11-22,18382.94922,18394.59961,18209.80078,18307.65039,31037.10059,155.185503,NSEI
21-11-22,18246.40039,18262.30078,18133.34961,18159.94922,31037.10059,155.185503,NSEI
22-11-22,18179.15039,18261.84961,18137.69922,18244.19922,31037.10059,155.185503,NSEI
23-11-22,18325.19922,18325.40039,18246,18267.25,31037.10059,155.185503,NSEI
24-11-22,18326.09961,18529.69922,18294.25,18484.09961,31037.10059,155.185503,NSEI
25-11-22,18528.44922,18534.90039,18445.09961,18512.75,31037.10059,155.185503,NSEI
28-11-22,18430.55078,18614.25,18365.59961,18562.75,31037.10059,155.185503,NSEI
29-11-22,18552.44922,18678.09961,18552.15039,18618.05078,31037.10059,155.185503,NSEI
30-11-22,18625.69922,18816.05078,18616.55078,18758.34961,31037.10059,155.185503,NSEI
01-12-22,18871.94922,18887.59961,18778.19922,18812.5,31037.10059,155.185503,NSEI
02-12-22,18752.40039,18781.94922,18639.19922,18696.09961,31037.10059,155.185503,NSEI
05-12-22,18719.55078,18728.59961,18591.34961,18701.05078,31037.10059,155.185503,NSEI
06-12-22,18600.65039,18654.90039,18577.90039,18642.75,31037.10059,155.185503,NSEI
07-12-22,18638.84961,18668.30078,18528.40039,18560.5,31037.10059,155.185503,NSEI
08-12-22,18570.84961,18625,18536.94922,18609.34961,31037.10059,155.185503,NSEI
09-12-22,18662.40039,18664.69922,18410.09961,18496.59961,31037.10059,155.185503,NSEI
12-12-22,18402.15039,18521.55078,18345.69922,18497.15039,31037.10059,155.185503,NSEI
13-12-22,18524.40039,18617.25,18490.19922,18608,31037.10059,155.185503,NSEI
14-12-22,18671.25,18696.09961,18632.90039,18660.30078,31037.10059,155.185503,NSEI
15-12-22,18614.40039,18652.90039,18387.69922,18414.90039,31037.10059,155.185503,NSEI
16-12-22,18319.09961,18440.94922,18255.15039,18269,31037.10059,155.185503,NSEI
